class,age
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,40
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,41
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,42
gent,43
gent,43
gent,43
gent,43
gent,43
gent,43
gent,43
gent,43
gent,43
gent,43
gent,43
gent,43
gent,43
gent,43
gent,43
gent,43
gent,43
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,44
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,45
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,46
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,47
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,48
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,49
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,50
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,51
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,52
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,53
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,54
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,55
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,56
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,57
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,58
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,59
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,60
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,61
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,62
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,63
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,64
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,65
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,66
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,67
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,68
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,69
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,70
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,71
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,72
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,73
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,74
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,75
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,76
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,77
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,78
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,79
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,80
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,81
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,82
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,83
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,84
gent,85
gent,85
gent,85
gent,85
gent,85
gent,85
gent,85
gent,85
gent,85
gent,85
gent,85
gent,85
gent,86
gent,86
gent,86
gent,86
gent,86
gent,86
gent,86
gent,86
gent,86
gent,86
gent,86
gent,86
gent,86
gent,86
gent,86
gent,86
gent,86
gent,87
gent,87
gent,87
gent,87
gent,87
gent,87
gent,87
gent,87
gent,87
gent,87
gent,87
gent,87
gent,87
gent,88
gent,88
gent,88
gent,88
gent,88
gent,88
gent,88
gent,88
gent,88
gent,88
gent,88
gent,88
gent,88
gent,88
gent,88
gent,89
gent,89
gent,89
gent,89
gent,89
gent,89
gent,89
gent,89
gent,89
gent,89
gent,90
gent,90
gent,90
gent,90
gent,90
gent,90
gent,90
gent,91
gent,91
gent,91
gent,91
gent,92
gent,92
gent,92
gent,92
gent,92
gent,92
gent,92
gent,93
gent,93
gent,94
gent,95
gent,95
gent,95
gent,95
gent,96
gent,96
gent,96
gent,97
gent,97
gent,99
gent,99
gent,100
gent,100
gent,100
gent,102
sovr,21
sovr,21
sovr,21
sovr,21
sovr,21
sovr,21
sovr,21
sovr,21
sovr,21
sovr,21
sovr,22
sovr,22
sovr,22
sovr,22
sovr,22
sovr,22
sovr,22
sovr,22
sovr,22
sovr,23
sovr,23
sovr,23
sovr,23
sovr,23
sovr,23
sovr,23
sovr,23
sovr,23
sovr,23
sovr,23
sovr,24
sovr,24
sovr,24
sovr,24
sovr,24
sovr,24
sovr,24
sovr,24
sovr,24
sovr,24
sovr,24
sovr,24
sovr,24
sovr,24
sovr,25
sovr,25
sovr,25
sovr,25
sovr,25
sovr,25
sovr,25
sovr,25
sovr,25
sovr,25
sovr,25
sovr,25
sovr,25
sovr,25
sovr,25
sovr,25
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,26
sovr,27
sovr,27
sovr,27
sovr,27
sovr,27
sovr,27
sovr,27
sovr,27
sovr,27
sovr,27
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,28
sovr,29
sovr,29
sovr,29
sovr,29
sovr,29
sovr,29
sovr,29
sovr,29
sovr,29
sovr,29
sovr,29
sovr,29
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,30
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,31
sovr,32
sovr,32
sovr,32
sovr,32
sovr,32
sovr,32
sovr,32
sovr,32
sovr,32
sovr,32
sovr,32
sovr,32
sovr,32
sovr,32
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,33
sovr,34
sovr,34
sovr,34
sovr,34
sovr,34
sovr,34
sovr,34
sovr,34
sovr,34
sovr,34
sovr,34
sovr,34
sovr,34
sovr,34
sovr,34
sovr,34
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,35
sovr,36
sovr,36
sovr,36
sovr,36
sovr,36
sovr,36
sovr,36
sovr,36
sovr,36
sovr,36
sovr,36
sovr,36
sovr,36
sovr,36
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,37
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,38
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,39
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,40
sovr,41
sovr,41
sovr,41
sovr,41
sovr,41
sovr,41
sovr,41
sovr,41
sovr,41
sovr,42
sovr,42
sovr,42
sovr,42
sovr,42
sovr,42
sovr,42
sovr,42
sovr,42
sovr,42
sovr,42
sovr,42
sovr,42
sovr,42
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,43
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,44
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,45
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,46
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,47
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,48
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,49
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,50
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,51
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,52
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,53
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,54
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
sovr,55
